PhoneLink,Model Name,Price,DcPrice,Color,QuickCharge,Size,Processor,Storage,RAM,Camera,FrontCam,Network,Battery,NewSize,ProcessorNew,Brand,BackCamera,FrontCamera,Net,Power
https://www.flipkart.com/vivo-t1x-diamond-glow-128-gb/p/itm9e8207e7825a9?pid=MOBGQBQFEHXAGR4R&lid=LSTMOBGQBQFEHXAGR4RPRNNW1&marketplace=FLIPKART&q=mobiles&store=tyy%2F4io&srno=s_1_17&otracker=search&otracker1=search&iid=b97c09d5-4f6f-4e15-959d-a391e33e84aa.MOBGQBQFEHXAGR4R.SEARCH&ssid=dy69yh9mz40000001697361302326&qH=eb4af0bf07c16429,"vivo T1X (DIAMOND GLOW, 128 GB)  (4 GB RAM)",17990,16100,DIAMOND GLOW,0,16.71 cm (6.58 inch),Snapdragon Snapdragon 680,128,4,50MP + 2MP,8MP Front Camera,"4G, 3G, 2G",5000 mAh,6.58,Snapdragon,VIVO,50,8,0,5000
https://www.flipkart.com/vivo-y56-5g-black-engine-128-gb/p/itmc736a6b61db7b?pid=MOBGMR8HTEHUCZMU&lid=LSTMOBGMR8HTEHUCZMU7GZLJ6&marketplace=FLIPKART&q=mobiles&store=tyy%2F4io&srno=s_1_16&otracker=search&otracker1=search&iid=b97c09d5-4f6f-4e15-959d-a391e33e84aa.MOBGMR8HTEHUCZMU.SEARCH&ssid=dy69yh9mz40000001697361302326&qH=eb4af0bf07c16429,"vivo Y56 5G (Black Engine, 128 GB)  (4 GB RAM)",22300,16949,Black Engine,0,16.71 cm (6.58 inch),MediaTek Dimensity 700,128,4,50MP + 2MP,16MP Front Camera,"5G, 4G, 3G, 2G",5000 mAh,6.58,MediaTek,VIVO,50,16,1,5000
https://www.flipkart.com/vivo-y95-starry-black-64-gb/p/itmfb39tfngheyj9?pid=MOBFB39T9PHMYDZW&lid=LSTMOBFB39T9PHMYDZWZTAQSF&marketplace=FLIPKART&q=mobiles&store=tyy%2F4io&srno=s_1_15&otracker=search&otracker1=search&iid=b97c09d5-4f6f-4e15-959d-a391e33e84aa.MOBFB39T9PHMYDZW.SEARCH&ssid=dy69yh9mz40000001697361302326&qH=eb4af0bf07c16429,"vivo Y95 (Starry Black, 64 GB)  (4 GB RAM)",18990,13500,Starry Black,0,15.8 cm (6.22 inch),Snapdragon Snapdragon 439,64,4,13MP + 2MP,20MP Front Camera,"3G, 4G VOLTE, 4G, 2G",4030 mAh,6.22,Snapdragon,VIVO,13,20,0,4030
https://www.flipkart.com/vivo-y21g-midnight-blue-64-gb/p/itmcb4986f752d3d?pid=MOBGD6DG7HXHP4KP&lid=LSTMOBGD6DG7HXHP4KPDZY3LM&marketplace=FLIPKART&q=mobiles&store=tyy%2F4io&srno=s_1_14&otracker=search&otracker1=search&iid=b97c09d5-4f6f-4e15-959d-a391e33e84aa.MOBGD6DG7HXHP4KP.SEARCH&ssid=dy69yh9mz40000001697361302326&qH=eb4af0bf07c16429,"vivo Y21G (Midnight Blue, 64 GB)  (4 GB RAM)",17990,13980,Midnight Blue,1,16.54 cm (6.51 inch),MediaTek MT6769 MediaTek G70,64,4,13MP + 2MP,8MP Front Camera,"4G, 3G, 2G",5000 mAh,6.51,MediaTek,VIVO,13,8,0,5000
https://www.flipkart.com/vivo-t1-44w-midnight-galaxy-128-gb/p/itm2a08ebbea3689?pid=MOBGDRHVZN29ZJF4&lid=LSTMOBGDRHVZN29ZJF4QZYS9W&marketplace=FLIPKART&q=mobiles&store=tyy%2F4io&srno=s_1_13&otracker=search&otracker1=search&iid=b97c09d5-4f6f-4e15-959d-a391e33e84aa.MOBGDRHVZN29ZJF4.SEARCH&ssid=dy69yh9mz40000001697361302326&qH=eb4af0bf07c16429,"vivo T1 44W (Midnight Galaxy, 128 GB)  (4 GB RAM)",19990,14499,Midnight Galaxy,1,16.36 cm (6.44 inch),Snapdragon Snapdragon 680,128,4,50MP + 2MP + 2MP,16MP Front Camera,"4G, 3G, 2G",5000 mAh,6.44,Snapdragon,VIVO,50,16,0,5000
https://www.flipkart.com/vivo-y21t-pearl-white-128-gb/p/itm78012db34f40f?pid=MOBGA9S3XJUZRYNG&lid=LSTMOBGA9S3XJUZRYNGSPBQHV&marketplace=FLIPKART&q=mobiles&store=tyy%2F4io&srno=s_1_12&otracker=search&otracker1=search&iid=b97c09d5-4f6f-4e15-959d-a391e33e84aa.MOBGA9S3XJUZRYNG.SEARCH&ssid=dy69yh9mz40000001697361302326&qH=eb4af0bf07c16429,"vivo Y21T (Pearl White, 128 GB)  (4 GB RAM)",19990,13890,Pearl White,0,16.71 cm (6.58 inch),Snapdragon Snapdragon 680,128,4,50MP + 2MP + 2MP,8MP Front Camera,"4G, 3G, 2G",5000 mAh,6.58,Snapdragon,VIVO,50,8,0,5000
https://www.flipkart.com/vivo-y56-5g-orange-shimmer-128-gb/p/itmc736a6b61db7b?pid=MOBGMR8HBVZAFXW6&lid=LSTMOBGMR8HBVZAFXW6N2RNST&marketplace=FLIPKART&q=mobiles&store=tyy%2F4io&srno=s_1_11&otracker=search&otracker1=search&iid=b97c09d5-4f6f-4e15-959d-a391e33e84aa.MOBGMR8HBVZAFXW6.SEARCH&ssid=dy69yh9mz40000001697361302326&qH=eb4af0bf07c16429,"vivo Y56 5G (Orange Shimmer, 128 GB)  (4 GB RAM)",22999,16999,Orange Shimmer,0,16.71 cm (6.58 inch),MediaTek Dimensity 700,128,4,50MP + 2MP,16MP Front Camera,"5G, 4G, 3G, 2G",5000 mAh,6.58,MediaTek,VIVO,50,16,1,5000
https://www.flipkart.com/vivo-y16-drizzling-gold-128-gb/p/itm72f3a9786718b?pid=MOBGZ8HP4UDJR6UD&lid=LSTMOBGZ8HP4UDJR6UD5VNXIQ&marketplace=FLIPKART&q=mobiles&store=tyy%2F4io&srno=s_1_10&otracker=search&otracker1=search&iid=b97c09d5-4f6f-4e15-959d-a391e33e84aa.MOBGZ8HP4UDJR6UD.SEARCH&ssid=dy69yh9mz40000001697361302326&qH=eb4af0bf07c16429,"vivo Y16 (Drizzling Gold, 128 GB)  (4 GB RAM)",16999,11474,Drizzling Gold,1,16.54 cm (6.51 inch),MediaTek MediaTek P35,128,4,13MP + 2MP,5MP Front Camera,"4G, 3G, 2G",5000 mAh,6.51,MediaTek,VIVO,13,5,0,5000
https://www.flipkart.com/vivo-y16-steller-black-64-gb/p/itm72f3a9786718b?pid=MOBGHV2FBHPEBYMC&lid=LSTMOBGHV2FBHPEBYMCFXI3DU&marketplace=FLIPKART&q=mobiles&store=tyy%2F4io&srno=s_1_9&otracker=search&otracker1=search&iid=b97c09d5-4f6f-4e15-959d-a391e33e84aa.MOBGHV2FBHPEBYMC.SEARCH&ssid=dy69yh9mz40000001697361302326&qH=eb4af0bf07c16429,"vivo Y16 (Steller Black, 64 GB)  (4 GB RAM)",15999,10650,Steller Black,1,16.54 cm (6.51 inch),MediaTek MediaTek P35,64,4,13MP + 2MP,5MP Front Camera,"4G, 3G, 2G",5000 mAh,6.51,MediaTek,VIVO,13,5,0,5000
https://www.flipkart.com/vivo-y16-drizzling-gold-64-gb/p/itm72f3a9786718b?pid=MOBGHV2FZHSRM9TS&lid=LSTMOBGHV2FZHSRM9TSBSEKKW&marketplace=FLIPKART&q=mobiles&store=tyy%2F4io&srno=s_1_8&otracker=search&otracker1=search&iid=b97c09d5-4f6f-4e15-959d-a391e33e84aa.MOBGHV2FZHSRM9TS.SEARCH&ssid=dy69yh9mz40000001697361302326&qH=eb4af0bf07c16429,"vivo Y16 (Drizzling Gold, 64 GB)  (4 GB RAM)",15999,10850,Drizzling Gold,1,16.54 cm (6.51 inch),MediaTek MediaTek P35,64,4,13MP + 2MP,5MP Front Camera,"4G, 3G, 2G",5000 mAh,6.51,MediaTek,VIVO,13,5,0,5000
https://www.flipkart.com/vivo-y16-steller-black-128-gb/p/itm72f3a9786718b?pid=MOBGZ8HPYQFFFXZE&lid=LSTMOBGZ8HPYQFFFXZEWBPJTJ&marketplace=FLIPKART&q=mobiles&store=tyy%2F4io&srno=s_1_7&otracker=search&otracker1=search&iid=b97c09d5-4f6f-4e15-959d-a391e33e84aa.MOBGZ8HPYQFFFXZE.SEARCH&ssid=dy69yh9mz40000001697361302326&qH=eb4af0bf07c16429,"vivo Y16 (Steller Black, 128 GB)  (4 GB RAM)",16941,11669,Steller Black,1,16.54 cm (6.51 inch),MediaTek MediaTek P35,128,4,13MP + 2MP,5MP Front Camera,"4G, 3G, 2G",5000 mAh,6.51,MediaTek,VIVO,13,5,0,5000
https://www.flipkart.com/vivo-y02t-sunset-gold-64-gb/p/itma32de73fd64e1?pid=MOBGPJWPVE86NYTG&lid=LSTMOBGPJWPVE86NYTGOQ2HTZ&marketplace=FLIPKART&q=mobiles&store=tyy%2F4io&srno=s_1_5&otracker=search&otracker1=search&iid=b97c09d5-4f6f-4e15-959d-a391e33e84aa.MOBGPJWPVE86NYTG.SEARCH&ssid=dy69yh9mz40000001697361302326&qH=eb4af0bf07c16429,"vivo Y02t (Sunset Gold, 64 GB)  (4 GB RAM)",15999,8999,Sunset Gold,0,16.54 cm (6.51 inch),MediaTek P35,64,4,8MP Rear Camera,5MP Front Camera,"2G, 3G, 4G",5000 mAh,6.51,MediaTek,VIVO,8,5,0,5000
https://www.flipkart.com/vivo-y02t-cosmic-grey-64-gb/p/itma32de73fd64e1?pid=MOBGPJWPTTYSZKQH&lid=LSTMOBGPJWPTTYSZKQHV0TB3Q&marketplace=FLIPKART&q=mobiles&store=tyy%2F4io&srno=s_1_4&otracker=search&otracker1=search&iid=b97c09d5-4f6f-4e15-959d-a391e33e84aa.MOBGPJWPTTYSZKQH.SEARCH&ssid=dy69yh9mz40000001697361302326&qH=eb4af0bf07c16429,"vivo Y02t (Cosmic Grey, 64 GB)  (4 GB RAM)",15999,8999,Cosmic Grey,0,16.54 cm (6.51 inch),MediaTek P35,64,4,8MP Rear Camera,5MP Front Camera,"4G, 3G, 2G",5000 mAh,6.51,MediaTek,VIVO,8,5,0,5000
https://www.flipkart.com/vivo-t2x-5g-glimmer-black-128-gb/p/itmcb8f0f6a85d5d?pid=MOBGZBFUZDW5JHYW&lid=LSTMOBGZBFUZDW5JHYWRCDY5W&marketplace=FLIPKART&q=mobiles&store=tyy%2F4io&srno=s_1_3&otracker=search&otracker1=search&iid=b97c09d5-4f6f-4e15-959d-a391e33e84aa.MOBGZBFUZDW5JHYW.SEARCH&ssid=dy69yh9mz40000001697361302326&qH=eb4af0bf07c16429,"vivo T2x 5G (Glimmer Black, 128 GB)  (4 GB RAM)",17999,11999,Glimmer Black,1,16.71 cm (6.58 inch),Dimensity 6020,128,4,50MP + 2MP,8MP Front Camera,"5G, 4G, 3G",5000 mAh,6.58,Dimensity,VIVO,50,8,1,5000
https://www.flipkart.com/vivo-t2x-5g-aurora-gold-128-gb/p/itmcb8f0f6a85d5d?pid=MOBGZBFUQMTHYHSH&lid=LSTMOBGZBFUQMTHYHSHQ0KBA5&marketplace=FLIPKART&q=mobiles&store=tyy%2F4io&srno=s_1_2&otracker=search&otracker1=search&iid=b97c09d5-4f6f-4e15-959d-a391e33e84aa.MOBGZBFUQMTHYHSH.SEARCH&ssid=dy69yh9mz40000001697361302326&qH=eb4af0bf07c16429,"vivo T2x 5G (Aurora Gold, 128 GB)  (4 GB RAM)",17999,11999,Aurora Gold,1,16.71 cm (6.58 inch),Dimensity 6020,128,4,50MP + 2MP,8MP Front Camera,"5G, 4G, 3G",5000 mAh,6.58,Dimensity,VIVO,50,8,1,5000
https://www.flipkart.com/vivo-t2x-5g-marine-blue-128-gb/p/itmcb8f0f6a85d5d?pid=MOBGZBFUPTU7DNCA&lid=LSTMOBGZBFUPTU7DNCALOZWX1&marketplace=FLIPKART&q=mobiles&store=tyy%2F4io&spotlightTagId=BestsellerId_tyy%2F4io&srno=s_1_1&otracker=search&otracker1=search&fm=Search&iid=b97c09d5-4f6f-4e15-959d-a391e33e84aa.MOBGZBFUPTU7DNCA.SEARCH&ppt=sp&ppn=sp&ssid=dy69yh9mz40000001697361302326&qH=eb4af0bf07c16429,"vivo T2x 5G (Marine Blue, 128 GB)  (4 GB RAM)",17999,11999,Marine Blue,1,16.71 cm (6.58 inch),Dimensity 6020,128,4,50MP + 2MP,8MP Front Camera,"5G, 4G, 3G",5000 mAh,6.58,Dimensity,VIVO,50,8,1,5000
https://www.flipkart.com/vivo-v27-5g-noble-black-128-gb/p/itm5f209bb952b0f?pid=MOBGNCWFNAFYBVPC&lid=LSTMOBGNCWFNAFYBVPC6AYBL2&marketplace=FLIPKART&q=mobiles&store=tyy%2F4io&srno=s_1_24&otracker=search&otracker1=search&iid=c621d303-d52f-4c8c-aa32-b0b36d6c7009.MOBGNCWFNAFYBVPC.SEARCH&ssid=7gdg17cyio0000001697561660039&qH=eb4af0bf07c16429,"vivo V27 5G (Noble Black, 128 GB)  (8 GB RAM)",36999,32999,Noble Black,1,17.22 cm (6.78 Inch),MediaTek Dimensity 7200 5G,128,8,50MP (OIS) + 8MP + 2MP,50MP Front Camera,"5G, 4G, 3G, 2G",4600 mAh,6.58,MediaTek,VIVO,50,50,1,4600
https://www.flipkart.com/vivo-y56-5g-orange-shimmer-128-gb/p/itmc736a6b61db7b?pid=MOBGMR8HJE4KRKHX&lid=LSTMOBGMR8HJE4KRKHXRUEBLU&marketplace=FLIPKART&q=mobiles&store=tyy%2F4io&spotlightTagId=FkPickId_tyy%2F4io&srno=s_1_23&otracker=search&otracker1=search&iid=c621d303-d52f-4c8c-aa32-b0b36d6c7009.MOBGMR8HJE4KRKHX.SEARCH&ssid=7gdg17cyio0000001697561660039&qH=eb4af0bf07c16429,"vivo Y56 5G (Orange Shimmer, 128 GB)  (8 GB RAM)",24999,18999,Orange Shimmer,0,16.71 cm (6.58 inch),MediaTek Dimensity 700,128,8,50MP + 2MP,16MP Front Camera,"5G, 4G, 3G, 2G",5000 mAh,6.58,MediaTek,VIVO,50,16,1,5000
https://www.flipkart.com/vivo-v29e-5g-artistic-blue-256-gb/p/itmaaa634624a459?pid=MOBGSZM9ZHZPHTHV&lid=LSTMOBGSZM9ZHZPHTHVSDGGAB&marketplace=FLIPKART&q=mobiles&store=tyy%2F4io&srno=s_1_15&otracker=search&otracker1=search&iid=c621d303-d52f-4c8c-aa32-b0b36d6c7009.MOBGSZM9ZHZPHTHV.SEARCH&ssid=7gdg17cyio0000001697561660039&qH=eb4af0bf07c16429,"vivo V29e 5G (Artistic Blue, 256 GB)  (8 GB RAM)",33999,28999,Artistic Blue,0,17.22 cm (6.78 inch),Snapdragon 695,256,8,64MP + 8MP,50MP Front Camera,"2G, 3G, 4G, 5G",5000 mAh,6.78,Snapdragon,VIVO,64,50,0,5000
https://www.flipkart.com/vivo-v29e-5g-artistic-blue-128-gb/p/itmaaa634624a459?pid=MOBGSZM9UDGBZ5GH&lid=LSTMOBGSZM9UDGBZ5GHGYMJG8&marketplace=FLIPKART&q=mobiles&store=tyy%2F4io&srno=s_1_14&otracker=search&otracker1=search&iid=c621d303-d52f-4c8c-aa32-b0b36d6c7009.MOBGSZM9UDGBZ5GH.SEARCH&ssid=7gdg17cyio0000001697561660039&qH=eb4af0bf07c16429,"vivo V29e 5G (Artistic Blue, 128 GB)  (8 GB RAM)",31999,26999,Artistic Blue,0,17.22 cm (6.78 inch),Snapdragon 695,128,8,64MP + 8MP,50MP Front Camera,"2G, 3G, 4G, 5G",5000 mAh,6.78,Snapdragon,VIVO,64,50,0,5000
https://www.flipkart.com/vivo-v29e-5g-artistic-red-128-gb/p/itmaaa634624a459?pid=MOBGSZM9BGT9QE9U&lid=LSTMOBGSZM9BGT9QE9UV3SJDJ&marketplace=FLIPKART&q=mobiles&store=tyy%2F4io&srno=s_1_13&otracker=search&otracker1=search&iid=c621d303-d52f-4c8c-aa32-b0b36d6c7009.MOBGSZM9BGT9QE9U.SEARCH&ssid=7gdg17cyio0000001697561660039&qH=eb4af0bf07c16429,"vivo V29e 5G (Artistic Red, 128 GB)  (8 GB RAM)",31999,26999,Artistic Red,0,17.22 cm (6.78 inch),Snapdragon 695,128,8,64MP + 8MP,50MP Front Camera,"2G, 3G, 4G, 5G",5000 mAh,6.78,Snapdragon,VIVO,64,50,0,5000
https://www.flipkart.com/vivo-v29e-5g-artistic-red-256-gb/p/itmaaa634624a459?pid=MOBGSZM93HBUUCCZ&lid=LSTMOBGSZM93HBUUCCZ5YXZTX&marketplace=FLIPKART&q=mobiles&store=tyy%2F4io&srno=s_1_12&otracker=search&otracker1=search&iid=c621d303-d52f-4c8c-aa32-b0b36d6c7009.MOBGSZM93HBUUCCZ.SEARCH&ssid=7gdg17cyio0000001697561660039&qH=eb4af0bf07c16429,"vivo V29e 5G (Artistic Red, 256 GB)  (8 GB RAM)",33999,28999,Artistic Red,0,17.22 cm (6.78 inch),Snapdragon 695,256,8,64MP + 8MP,50MP Front Camera,"2G, 3G, 4G, 5G",5000 mAh,6.78,Snapdragon,VIVO,64,50,0,5000
https://www.flipkart.com/vivo-t2-5g-nitro-blaze-128-gb/p/itma79eb573156a4?pid=MOBGZBFUHGYHNEMB&lid=LSTMOBGZBFUHGYHNEMBDASSEQ&marketplace=FLIPKART&q=mobiles&store=tyy%2F4io&srno=s_1_9&otracker=search&otracker1=search&iid=c621d303-d52f-4c8c-aa32-b0b36d6c7009.MOBGZBFUHGYHNEMB.SEARCH&ssid=7gdg17cyio0000001697561660039&qH=eb4af0bf07c16429,"vivo T2 5G (Nitro Blaze, 128 GB)  (8 GB RAM)",24999,19999,Nitro Blaze,1,16.21 cm (6.38 inch),Snapdragon 695,128,8,64 MP (OIS) + 2MP,16MP Front Camera,"5G, 4G, 3G",4500 mAh,6.38,Snapdragon,VIVO,64,16,1,4500
https://www.flipkart.com/vivo-t2-5g-velocity-wave-128-gb/p/itma79eb573156a4?pid=MOBGZBFU2GHZTMGN&lid=LSTMOBGZBFU2GHZTMGNEFEQUV&marketplace=FLIPKART&q=mobiles&store=tyy%2F4io&srno=s_1_8&otracker=search&otracker1=search&iid=c621d303-d52f-4c8c-aa32-b0b36d6c7009.MOBGZBFU2GHZTMGN.SEARCH&ssid=7gdg17cyio0000001697561660039&qH=eb4af0bf07c16429,"vivo T2 5G (Velocity Wave, 128 GB)  (8 GB RAM)",24999,19999,Velocity Wave,1,16.21 cm (6.38 inch),Snapdragon 695,128,8,64 MP (OIS) + 2MP,16MP Front Camera,"5G, 4G, 3G",4500 mAh,6.38,Snapdragon,VIVO,64,16,1,4500
https://www.flipkart.com/vivo-t2-pro-5g-new-moon-black-128-gb/p/itm1230688cdef18?pid=MOBGT4RZRRET8QQS&lid=LSTMOBGT4RZRRET8QQSIULEMX&marketplace=FLIPKART&q=mobiles&store=tyy%2F4io&srno=s_1_7&otracker=search&otracker1=search&iid=c621d303-d52f-4c8c-aa32-b0b36d6c7009.MOBGT4RZRRET8QQS.SEARCH&ssid=7gdg17cyio0000001697561660039&qH=eb4af0bf07c16429,"vivo T2 Pro 5G (New Moon Black, 128 GB)  (8 GB RAM)",26999,23999,New Moon Black,0,17.22 cm (6.78 inch),Dimensity 7200,128,8,64MP + 2MP,16MP Front Camera,"2G, 3G, 4G, 5G",4600 mAh,6.78,Dimensity,VIVO,64,16,0,4600
https://www.flipkart.com/vivo-t2-pro-5g-dune-gold-128-gb/p/itm1230688cdef18?pid=MOBGT4RZCFZWHGKT&lid=LSTMOBGT4RZCFZWHGKTC6OIFL&marketplace=FLIPKART&q=mobiles&store=tyy%2F4io&srno=s_1_6&otracker=search&otracker1=search&iid=c621d303-d52f-4c8c-aa32-b0b36d6c7009.MOBGT4RZCFZWHGKT.SEARCH&ssid=7gdg17cyio0000001697561660039&qH=eb4af0bf07c16429,"vivo T2 Pro 5G (Dune Gold, 128 GB)  (8 GB RAM)",26999,23999,Dune Gold,0,17.22 cm (6.78 inch),Dimensity 7200,128,8,64MP + 2MP,16MP Front Camera,"2G, 3G, 4G, 5G",4600 mAh,6.78,Dimensity,VIVO,64,16,0,4600
https://www.flipkart.com/vivo-t2-pro-5g-dune-gold-256-gb/p/itm1230688cdef18?pid=MOBGT4RZUPKD8HDK&lid=LSTMOBGT4RZUPKD8HDK4QMUBF&marketplace=FLIPKART&q=mobiles&store=tyy%2F4io&spotlightTagId=BestsellerId_tyy%2F4io&srno=s_1_5&otracker=search&otracker1=search&iid=c621d303-d52f-4c8c-aa32-b0b36d6c7009.MOBGT4RZUPKD8HDK.SEARCH&ssid=7gdg17cyio0000001697561660039&qH=eb4af0bf07c16429,"vivo T2 Pro 5G (Dune Gold, 256 GB)  (8 GB RAM)",27999,24999,Dune Gold,0,17.22 cm (6.78 inch),Dimensity 7200,256,8,64MP + 2MP,16MP Front Camera,"2G, 3G, 4G, 5G",4600 mAh,6.78,Dimensity,VIVO,64,16,0,4600
https://www.flipkart.com/vivo-t2-pro-5g-new-moon-black-256-gb/p/itm1230688cdef18?pid=MOBGT4RZMZFEWDY7&lid=LSTMOBGT4RZMZFEWDY7EEVQUQ&marketplace=FLIPKART&q=mobiles&store=tyy%2F4io&srno=s_1_4&otracker=search&otracker1=search&iid=c621d303-d52f-4c8c-aa32-b0b36d6c7009.MOBGT4RZMZFEWDY7.SEARCH&ssid=7gdg17cyio0000001697561660039&qH=eb4af0bf07c16429,"vivo T2 Pro 5G (New Moon Black, 256 GB)  (8 GB RAM)",27999,24999,New Moon Black,0,17.22 cm (6.78 inch),Dimensity 7200,256,8,64MP + 2MP,16MP Front Camera,"2G, 3G, 4G, 5G",4600 mAh,6.78,Dimensity,VIVO,64,16,0,4600
https://www.flipkart.com/vivo-t2x-5g-marine-blue-128-gb/p/itmcb8f0f6a85d5d?pid=MOBGZBFUZHRYUKVR&lid=LSTMOBGZBFUZHRYUKVRNME6VW&marketplace=FLIPKART&q=mobiles&store=tyy%2F4io&srno=s_1_3&otracker=search&otracker1=search&iid=c621d303-d52f-4c8c-aa32-b0b36d6c7009.MOBGZBFUZHRYUKVR.SEARCH&ssid=7gdg17cyio0000001697561660039&qH=eb4af0bf07c16429,"vivo T2x 5G (Marine Blue, 128 GB)  (8 GB RAM)",20999,14999,Marine Blue,1,16.71 cm (6.58 inch),Dimensity 6020,128,8,50MP + 2MP,8MP Front Camera,"5G, 4G, 3G",5000 mAh,6.58,Dimensity,VIVO,50,8,1,5000
https://www.flipkart.com/vivo-t2x-5g-glimmer-black-128-gb/p/itmcb8f0f6a85d5d?pid=MOBGZBFUZEMCKRGE&lid=LSTMOBGZBFUZEMCKRGEW3VLBC&marketplace=FLIPKART&q=mobiles&store=tyy%2F4io&srno=s_1_2&otracker=search&otracker1=search&iid=c621d303-d52f-4c8c-aa32-b0b36d6c7009.MOBGZBFUZEMCKRGE.SEARCH&ssid=7gdg17cyio0000001697561660039&qH=eb4af0bf07c16429,"vivo T2x 5G (Glimmer Black, 128 GB)  (8 GB RAM)",20999,14999,Glimmer Black,1,16.71 cm (6.58 inch),Dimensity 6020,128,8,50MP + 2MP,8MP Front Camera,"5G, 4G, 3G",5000 mAh,6.58,Dimensity,VIVO,50,8,1,5000
https://www.flipkart.com/vivo-t2x-5g-aurora-gold-128-gb/p/itmcb8f0f6a85d5d?pid=MOBGZBFUSEFSWASX&lid=LSTMOBGZBFUSEFSWASX1YPF2N&marketplace=FLIPKART&q=mobiles&store=tyy%2F4io&srno=s_1_1&otracker=search&otracker1=search&iid=c621d303-d52f-4c8c-aa32-b0b36d6c7009.MOBGZBFUSEFSWASX.SEARCH&ssid=7gdg17cyio0000001697561660039&qH=eb4af0bf07c16429,"vivo T2x 5G (Aurora Gold, 128 GB)  (8 GB RAM)",20999,14999,Aurora Gold,1,16.71 cm (6.58 inch),Dimensity 6020,128,8,50MP + 2MP,8MP Front Camera,"5G, 4G, 3G",5000 mAh,6.58,Dimensity,VIVO,50,8,1,5000
